LOCATION,Country,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Unit.Code,Unit,PowerCode.Code,PowerCode,Value,Flag.Codes,Flags
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1976,PC,Percentage,0,Units,11.61667,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1977,PC,Percentage,0,Units,12.975,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1978,PC,Percentage,0,Units,13.29167,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1979,PC,Percentage,0,Units,12.4,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1980,PC,Percentage,0,Units,12.15833,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1981,PC,Percentage,0,Units,11.74167,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1982,PC,Percentage,0,Units,15.475,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1983,PC,Percentage,0,Units,16.40833,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1984,PC,Percentage,0,Units,15.43333,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1985,PC,Percentage,0,Units,14.025,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1986,PC,Percentage,0,Units,13.2,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1987,PC,Percentage,0,Units,11.95,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1988,PC,Percentage,0,Units,10.475,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1989,PC,Percentage,0,Units,9.55,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1990,PC,Percentage,0,Units,11.03333,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1991,PC,Percentage,0,Units,12.86667,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1992,PC,Percentage,0,Units,14.45833,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1993,PC,Percentage,0,Units,14.35833,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1994,PC,Percentage,0,Units,13.68333,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1995,PC,Percentage,0,Units,13.15833,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1996,PC,Percentage,0,Units,13.74167,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1997,PC,Percentage,0,Units,15.20833,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1998,PC,Percentage,0,Units,13.61667,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1999,PC,Percentage,0,Units,12.63333,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2000,PC,Percentage,0,Units,11.35,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2001,PC,Percentage,0,Units,11.06667,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2002,PC,Percentage,0,Units,11.675,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2003,PC,Percentage,0,Units,11.75833,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2004,PC,Percentage,0,Units,11.79167,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2005,PC,Percentage,0,Units,10.575,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2006,PC,Percentage,0,Units,10.3,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2007,PC,Percentage,0,Units,9.833333,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2008,PC,Percentage,0,Units,9.833333,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2009,PC,Percentage,0,Units,12,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2010,PC,Percentage,0,Units,12.125,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2011,PC,Percentage,0,Units,12,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2012,PC,Percentage,0,Units,12.225,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2013,PC,Percentage,0,Units,11.54167,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2014,PC,Percentage,0,Units,11.44167,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2015,PC,Percentage,0,Units,10.71667,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2016,PC,Percentage,0,Units,10.68333,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2017,PC,Percentage,0,Units,9.55,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2018,PC,Percentage,0,Units,9.35,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2019,PC,Percentage,0,Units,9.291667,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2020,PC,Percentage,0,Units,19.56667,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2021,PC,Percentage,0,Units,12.66667,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2022,PC,Percentage,0,Units,8.916667,,
CAN,Canada,LRUN24FE,"Unemployment rate, Aged 15-24, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2023,PC,Percentage,0,Units,9.9,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1976,PC,Percentage,0,Units,13.09167,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1977,PC,Percentage,0,Units,14.58333,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1978,PC,Percentage,0,Units,14.75833,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1979,PC,Percentage,0,Units,13.06667,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1980,PC,Percentage,0,Units,13.43333,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1981,PC,Percentage,0,Units,13.83333,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1982,PC,Percentage,0,Units,20.68333,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1983,PC,Percentage,0,Units,21.9,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1984,PC,Percentage,0,Units,19.225,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1985,PC,Percentage,0,Units,17.45833,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1986,PC,Percentage,0,Units,16.1,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1987,PC,Percentage,0,Units,14.46667,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1988,PC,Percentage,0,Units,12.48333,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1989,PC,Percentage,0,Units,12.25833,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1990,PC,Percentage,0,Units,13.625,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1991,PC,Percentage,0,Units,18.55833,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1992,PC,Percentage,0,Units,19.73333,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1993,PC,Percentage,0,Units,19.7,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1994,PC,Percentage,0,Units,17.975,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1995,PC,Percentage,0,Units,16.35,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1996,PC,Percentage,0,Units,16.95,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1997,PC,Percentage,0,Units,17.19167,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1998,PC,Percentage,0,Units,16.6,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1999,PC,Percentage,0,Units,15.36667,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2000,PC,Percentage,0,Units,13.89167,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2001,PC,Percentage,0,Units,14.55833,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2002,PC,Percentage,0,Units,15.45833,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2003,PC,Percentage,0,Units,15.36667,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2004,PC,Percentage,0,Units,15.00833,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2005,PC,Percentage,0,Units,14.10833,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2006,PC,Percentage,0,Units,12.9,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2007,PC,Percentage,0,Units,12.21667,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2008,PC,Percentage,0,Units,12.91667,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2009,PC,Percentage,0,Units,17.94167,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2010,PC,Percentage,0,Units,17.00833,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2011,PC,Percentage,0,Units,15.775,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2012,PC,Percentage,0,Units,15.80833,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2013,PC,Percentage,0,Units,14.825,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2014,PC,Percentage,0,Units,14.875,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2015,PC,Percentage,0,Units,14.65,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2016,PC,Percentage,0,Units,14.40833,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2017,PC,Percentage,0,Units,12.825,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2018,PC,Percentage,0,Units,11.95833,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2019,PC,Percentage,0,Units,12.05833,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2020,PC,Percentage,0,Units,20.60833,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2021,PC,Percentage,0,Units,14.55833,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2022,PC,Percentage,0,Units,11.225,,
CAN,Canada,LRUN24MA,"Unemployment rate, Aged 15-24, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2023,PC,Percentage,0,Units,11.51667,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1976,PC,Percentage,0,Units,12.425,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1977,PC,Percentage,0,Units,13.84167,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1978,PC,Percentage,0,Units,14.075,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1979,PC,Percentage,0,Units,12.76667,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1980,PC,Percentage,0,Units,12.84167,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1981,PC,Percentage,0,Units,12.85,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1982,PC,Percentage,0,Units,18.24167,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1983,PC,Percentage,0,Units,19.30833,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1984,PC,Percentage,0,Units,17.45833,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1985,PC,Percentage,0,Units,15.83333,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1986,PC,Percentage,0,Units,14.70833,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1987,PC,Percentage,0,Units,13.26667,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1988,PC,Percentage,0,Units,11.53333,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1989,PC,Percentage,0,Units,10.96667,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1990,PC,Percentage,0,Units,12.38333,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1991,PC,Percentage,0,Units,15.84167,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1992,PC,Percentage,0,Units,17.2,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1993,PC,Percentage,0,Units,17.16667,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1994,PC,Percentage,0,Units,15.94167,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1995,PC,Percentage,0,Units,14.825,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1996,PC,Percentage,0,Units,15.4,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1997,PC,Percentage,0,Units,16.25833,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1998,PC,Percentage,0,Units,15.175,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1999,PC,Percentage,0,Units,14.05,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2000,PC,Percentage,0,Units,12.69167,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2001,PC,Percentage,0,Units,12.88333,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2002,PC,Percentage,0,Units,13.64167,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2003,PC,Percentage,0,Units,13.61667,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2004,PC,Percentage,0,Units,13.46667,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2005,PC,Percentage,0,Units,12.39167,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2006,PC,Percentage,0,Units,11.61667,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2007,PC,Percentage,0,Units,11.05,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2008,PC,Percentage,0,Units,11.39167,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2009,PC,Percentage,0,Units,15.025,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2010,PC,Percentage,0,Units,14.59167,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2011,PC,Percentage,0,Units,13.93333,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2012,PC,Percentage,0,Units,14.025,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2013,PC,Percentage,0,Units,13.225,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2014,PC,Percentage,0,Units,13.21667,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2015,PC,Percentage,0,Units,12.75833,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2016,PC,Percentage,0,Units,12.6,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2017,PC,Percentage,0,Units,11.24167,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2018,PC,Percentage,0,Units,10.69167,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2019,PC,Percentage,0,Units,10.70833,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2020,PC,Percentage,0,Units,20.08333,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2021,PC,Percentage,0,Units,13.63333,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2022,PC,Percentage,0,Units,10.09167,,
CAN,Canada,LRUN24TT,"Unemployment rate, Aged 15-24, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2023,PC,Percentage,0,Units,10.73333,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1976,PC,Percentage,0,Units,6.858333,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1977,PC,Percentage,0,Units,7.633333,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1978,PC,Percentage,0,Units,8.141666,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1979,PC,Percentage,0,Units,7.308333,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1980,PC,Percentage,0,Units,6.808333,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1981,PC,Percentage,0,Units,7.091667,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1982,PC,Percentage,0,Units,9.133333,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1983,PC,Percentage,0,Units,9.966666,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1984,PC,Percentage,0,Units,10.16667,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1985,PC,Percentage,0,Units,9.658334,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1986,PC,Percentage,0,Units,8.833333,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1987,PC,Percentage,0,Units,8.483334,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1988,PC,Percentage,0,Units,7.716667,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1989,PC,Percentage,0,Units,7.475,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1990,PC,Percentage,0,Units,7.558333,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1991,PC,Percentage,0,Units,9.033334,,
CAN,Canada,LRUN25FE,"Unemployment rate, Aged 25-54, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1992,PC,Percentage,0,Units,9.291667,,
